Month,Day,Time,Mag,Lat,Long,Depth
4,31,5,2.27,38.7831667,-122.7726667,1.541
4,31,3,2.4,38.784,-122.774,0.781
4,30,22,2.83,37.7435,-122.1455,3.668
4,30,20,3.2,37.7406667,-122.1418333,4.148
4,30,20,2.14,36.9431667,-120.996,6.926
4,30,19,2.45,38.824,-122.7898333,1.813
4,30,17,2.41,38.8286667,-122.7896667,1.303
4,30,0,2.56,37.394,-121.7838333,1.047
4,29,17,3.3,38.84,-122.7721667,2.353
4,29,1,2.24,38.8316667,-122.7843333,0.763
4,28,12,2.32,38.8073333,-122.794,3.613
4,28,7,2.62,37.746,-122.1451667,3.858
4,28,1,3.28,38.796,-122.7776667,0.561
4,27,16,2.11,38.8061667,-122.8045,1.223
4,27,8,2.61,38.8136667,-122.8098333,0.538
4,27,1,2.03,38.8321667,-122.8031667,0.753
4,26,19,2.21,38.7968333,-122.8205,1.871
4,26,16,2.26,37.7668333,-121.934,7.47
4,26,13,2.24,37.9326667,-120.5595,0.359
4,26,13,2.54,37.7546667,-122.1463333,5.028
4,26,6,2.01,38.8196667,-122.8131667,0.539
4,26,2,2.24,37.754,-122.1491667,4.308
4,26,1,2.39,37.754,-122.148,4.598
4,26,0,3,37.7525,-122.1473333,4.598
4,26,0,3.4,37.7546667,-122.1503333,4.788
4,24,23,2.02,38.8168333,-122.8361667,0.399
4,24,7,2.29,38.813,-122.8266667,0.439
4,23,10,2.64,36.5878333,-121.1853333,4.38
4,23,7,2.12,38.8176667,-122.7776667,0.038
4,22,18,2.12,38.5385,-121.9808333,1.911
4,19,18,2.79,38.818,-122.7931667,3.018
4,18,21,2.45,38.8218333,-122.8178333,1.069
4,18,4,2.11,37.2633333,-121.6485,3.193
4,18,0,2.26,37.5628333,-121.6746667,4.182
4,17,19,2.01,38.8251667,-122.811,1.268
4,17,13,2.25,38.8171667,-122.7828333,0.308
4,16,18,2.64,38.811,-122.7893333,0.588
4,16,8,2.05,37.0455,-122.2728333,12.269
4,15,14,2.23,37.9345,-121.9363333,3.106
4,15,13,2.62,37.4463333,-121.6846667,7.168
4,14,15,2.84,37.4421667,-121.7881667,7.241
4,14,4,2.19,38.828,-122.7828333,1.468
4,13,22,2.14,38.335,-122.566,6.074
4,13,17,2.13,38.3361667,-122.565,6.33
4,12,21,2.51,38.3363333,-122.5648333,5.93
4,11,19,2.4,37.0458333,-122.2688333,13.799
4,11,15,2.45,38.2865,-120.7043333,0.31
4,11,1,2.68,37.8118333,-122.1906667,4.34
4,10,23,4,37.8091667,-122.187,4.38
4,10,21,2.13,36.8226667,-121.2881667,6.511
4,10,19,2.4,36.5501667,-121.1408333,2.076
4,10,18,2.05,36.716,-120.581,1.061
